MedInc,HouseAge,Population,AveOccup,Latitude,Longitude,RoomToBedroomRatio,MedHouseVal
3.6429,26.0,2171.0,6.030555555555556,38.57,-122.44,5.387179487179488,1.597
3.0938,34.0,1324.0,2.853448275862069,38.58,-122.45,5.211180124223603,1.894
5.3698,20.0,589.0,3.036082474226804,38.6,-122.47,5.128712871287128,3.033
4.2096,37.0,973.0,2.861764705882353,38.54,-122.48,5.286908077994428,2.566
3.6641,32.0,785.0,2.540453074433657,38.53,-122.46,5.241691842900302,2.758
3.1563,18.0,343.0,2.8823529411764706,38.68,-122.27,5.225352112676056,0.984
2.1979,22.0,139.0,1.904109589041096,38.57,-122.26,4.941747572815534,1.528
4.4,22.0,336.0,3.262135922330097,38.53,-122.27,4.948905109489051,1.425
3.3393,15.0,655.0,2.481060606060606,38.49,-122.18,4.7622950819672125,1.469
3.4539,35.0,708.0,2.7984189723320156,38.67,-122.52,5.311526479750778,3.0
4.65,43.0,721.0,2.460750853242321,38.56,-122.59,5.509234828496043,2.45
1.9925,18.0,926.0,1.9014373716632444,38.58,-122.57,4.116600790513834,2.25
3.5208,33.0,539.0,2.1910569105691056,38.59,-122.58,4.729007633587786,1.958
2.3942,32.0,1549.0,2.785971223021583,38.58,-122.58,4.2747252747252755,1.831
3.7585,18.0,1454.0,2.1766467065868262,38.58,-122.59,4.990691489361702,1.857
2.4726,15.0,3002.0,2.2776934749620636,39.15,-121.07,5.176648976497346,1.434
2.8864,17.0,892.0,2.983277591973244,39.09,-121.07,5.443478260869566,1.431
2.5887,13.0,602.0,2.8803827751196174,39.08,-121.1,5.138888888888888,1.444
2.3062,16.0,508.0,2.6736842105263157,39.09,-121.11,5.076142131979696,1.388
3.6563,17.0,388.0,2.732394366197183,39.03,-121.12,5.204968944099378,1.635
4.4375,10.0,1168.0,2.3037475345167655,39.13,-121.05,6.162977867203219,1.851
4.0775,10.0,1275.0,2.4951076320939336,39.14,-121.03,5.9885496183206115,1.645
4.0848,8.0,1977.0,2.594488188976378,39.13,-121.07,5.816105769230769,1.559
3.6333,7.0,1143.0,2.992146596858639,39.11,-121.05,6.541371158392435,1.702
3.463,8.0,1307.0,2.8980044345898004,39.08,-121.04,5.456273764258555,2.017
3.0781,7.0,246.0,3.075,39.09,-121.0,5.226190476190475,1.625
4.2031,13.0,752.0,2.785185185185185,39.02,-121.08,6.687272727272727,2.096
3.6087,10.0,827.0,2.8815331010452963,39.05,-121.07,5.829581993569132,1.821
4.5042,9.0,884.0,2.6546546546546548,39.04,-121.07,6.381720430107528,2.064
3.9185,12.0,806.0,2.8480565371024733,39.05,-121.03,6.107491856677525,1.952
4.2802,14.0,633.0,2.425287356321839,39.04,-121.06,5.917562724014337,1.948
5.5161,15.0,585.0,2.3780487804878048,39.04,-121.06,6.965156794425088,3.619
3.8417,11.0,775.0,2.7385159010600706,39.03,-121.06,6.227722772277228,1.872
3.0804,14.0,660.0,2.8947368421052633,39.11,-121.22,5.223048327137547,1.568
3.9,14.0,520.0,2.9213483146067416,39.05,-121.19,5.860103626943005,1.804
5.0389,13.0,629.0,2.939252336448598,39.1,-121.14,4.779735682819383,1.715
3.045,9.0,681.0,3.081447963800905,39.2,-121.12,5.633858267716536,1.704
4.0333,10.0,354.0,2.5285714285714285,39.15,-121.1,4.755244755244755,1.615
3.7426,19.0,963.0,2.54089709762533,39.18,-121.08,5.851385390428212,1.627
3.5938,14.0,352.0,2.909090909090909,39.26,-121.18,5.037267080745342,1.403
4.3646,9.0,1208.0,2.521920668058455,39.25,-121.18,6.076512455516014,1.859
4.3523,5.0,376.0,2.6666666666666665,39.25,-121.2,6.291666666666667,1.882
3.7125,8.0,782.0,2.2732558139534884,39.23,-121.18,5.866666666666666,1.75
4.3702,7.0,1355.0,2.393992932862191,39.24,-121.21,6.231797919762259,2.261
5.2359,9.0,955.0,2.284688995215311,39.23,-121.2,6.268456375838926,2.133
2.4688,16.0,729.0,2.2852664576802506,39.19,-121.18,4.353276353276353,1.388
3.1042,14.0,462.0,2.497297297297297,39.18,-121.16,5.379679144385028,1.52
2.125,9.0,411.0,2.335227272727273,39.17,-121.25,5.285714285714285,1.518
2.9688,16.0,554.0,3.010869565217391,39.2,-121.2,5.708791208791209,1.283
2.8102,13.0,1816.0,2.662756598240469,39.23,-121.15,5.089121887287026,1.444
2.2917,14.0,399.0,2.4782608695652173,39.22,-121.24,6.030674846625767,1.451
3.3603,11.0,573.0,2.795121951219512,39.27,-121.23,5.647321428571428,1.625
1.9886,39.0,929.0,2.1962174940898347,39.23,-121.07,4.84757505773672,1.138
2.3125,48.0,471.0,2.1506849315068495,39.24,-121.04,5.2334801762114544,1.257
1.5313,20.0,1053.0,2.7,39.23,-121.05,4.3689839572192515,1.549
2.186,10.0,982.0,1.91796875,39.23,-121.06,4.150837988826815,1.327
2.325,52.0,837.0,2.1406649616368285,39.22,-121.06,4.144549763033175,1.097
2.7813,35.0,1181.0,2.4604166666666667,39.23,-121.09,5.160469667318982,1.092
2.425,52.0,928.0,2.1333333333333333,39.22,-121.07,4.913131313131313,1.211
2.1419,30.0,1033.0,2.3638443935926774,39.22,-121.08,4.808791208791209,1.052
2.4811,17.0,1319.0,2.262435677530017,39.21,-121.08,5.140677966101694,1.118
2.6042,25.0,1045.0,2.4940334128878283,39.22,-121.09,5.0113895216400905,1.167
1.0,45.0,133.0,2.607843137254902,39.2,-121.07,3.2903225806451615,0.906
1.4241,16.0,642.0,1.927927927927928,39.23,-121.02,4.4733542319749215,1.25
2.25,14.0,853.0,2.137844611528822,39.22,-121.04,4.010615711252654,1.125
3.2337,28.0,1310.0,2.4952380952380953,39.21,-121.03,5.314018691588785,1.231
2.3125,48.0,716.0,2.045714285714286,39.2,-121.05,4.5218508997429305,1.083
2.2083,52.0,637.0,2.130434782608696,39.21,-121.06,4.699029126213593,1.039
2.535,43.0,611.0,2.35,39.21,-121.05,4.63003663003663,1.171
4.0062,12.0,661.0,2.8491379310344827,39.22,-120.94,4.92910447761194,1.538
3.67,14.0,1373.0,2.4430604982206408,39.27,-120.83,5.490131578947368,1.601
4.0426,15.0,1267.0,3.105392156862745,39.23,-121.0,6.242222222222222,1.917
2.8942,16.0,737.0,3.0329218106995883,39.22,-120.99,5.443636363636363,1.825
3.3009,15.0,1296.0,2.501930501930502,39.2,-120.99,5.325622775800712,1.568
3.6563,13.0,1110.0,2.649164677804296,39.17,-120.93,5.023706896551724,1.649
3.6434,14.0,285.0,2.456896551724138,39.13,-120.99,6.637931034482759,1.554
3.6607,23.0,1016.0,2.508641975308642,39.18,-120.99,5.579868708971554,1.53
3.2813,10.0,537.0,2.768041237113402,39.16,-121.0,5.199999999999999,1.632
3.5859,17.0,518.0,3.0470588235294116,39.19,-121.04,5.125748502994012,1.443
3.2303,17.0,1149.0,2.4138655462184873,39.17,-121.02,4.96078431372549,1.495
3.2,52.0,1424.0,2.3382594417077174,39.27,-121.02,5.261669024045261,1.55
2.4283,49.0,1422.0,2.3465346534653464,39.26,-121.03,4.926218708827404,1.431
3.1094,14.0,302.0,2.1884057971014492,39.26,-121.0,5.364238410596027,1.361
2.2278,52.0,604.0,2.42570281124498,39.25,-121.02,5.632727272727273,1.554
3.4028,14.0,894.0,2.6927710843373496,39.29,-121.06,5.6314199395770395,1.718
3.5385,14.0,1569.0,2.8219424460431655,39.32,-120.94,5.243697478991597,1.574
3.9537,17.0,1390.0,2.673076923076923,39.25,-121.06,5.801484230055658,1.728
3.5417,17.0,974.0,2.6253369272237195,39.3,-120.89,5.294663573085847,1.551
3.7917,16.0,1090.0,2.5647058823529414,39.26,-120.99,6.199052132701422,1.792
1.6094,16.0,226.0,2.7560975609756095,39.39,-120.91,3.3523809523809525,0.795
2.6341,15.0,1172.0,3.8300653594771243,39.37,-121.03,4.101226993865031,0.85
2.8102,17.0,1693.0,2.7350565428109856,39.31,-121.13,4.8822695035461,1.289
1.3523,18.0,152.0,1.974025974025974,39.39,-120.74,3.871794871794872,0.857
2.125,17.0,171.0,2.671875,39.4,-120.09,3.802120141342756,0.839
4.119,18.0,486.0,2.7150837988826817,39.33,-120.17,5.127450980392157,1.109
3.7841,26.0,905.0,2.8193146417445485,39.33,-120.2,5.245382585751979,1.095
2.3594,16.0,646.0,3.105769230769231,39.32,-120.19,5.154362416107383,1.557
3.5652,14.0,1000.0,2.824858757062147,39.32,-120.17,4.950920245398772,1.198
0.9283,10.0,195.0,2.0526315789473686,39.33,-120.17,4.3546099290780145,1.163
4.5208,10.0,1016.0,2.7238605898123325,39.37,-120.1,5.670731707317072,1.173
4.3958,9.0,1193.0,2.895631067961165,39.33,-120.1,5.368627450980393,1.248
5.6856,9.0,694.0,2.8559670781893005,39.36,-120.15,5.635,1.381
3.0043,24.0,780.0,2.17877094972067,39.32,-120.26,4.8997555012224945,1.221
4.0278,29.0,337.0,3.37,39.34,-120.35,4.189873417721519,0.958
4.665,11.0,397.0,2.4060606060606062,39.35,-120.27,6.28428927680798,1.456
3.1842,9.0,294.0,2.672727272727273,39.34,-120.25,4.935135135135134,1.625
3.4792,8.0,291.0,2.5304347826086957,39.35,-120.24,5.786206896551724,1.808
4.0481,7.0,245.0,2.6630434782608696,39.36,-120.23,5.712290502793296,1.523
4.5882,8.0,203.0,2.859154929577465,39.35,-120.22,6.661921708185053,1.984
4.7917,7.0,85.0,2.5,39.35,-120.21,5.748427672955975,1.875
5.0622,7.0,482.0,3.0314465408805034,39.35,-120.19,6.610126582278481,1.741
5.0782,28.0,1287.0,2.594758064516129,33.94,-117.95,5.747983870967742,2.641
4.8906,34.0,1159.0,3.066137566137566,33.94,-117.96,5.583959899749373,2.289
4.1205,36.0,947.0,2.9228395061728394,33.94,-117.97,5.532544378698225,2.17
5.5608,34.0,690.0,2.574626865671642,33.94,-117.97,6.20532319391635,2.558
4.0893,35.0,1056.0,2.8852459016393444,33.94,-117.97,5.355555555555555,2.157
4.4107,31.0,918.0,2.645533141210375,33.93,-117.97,5.294906166219839,2.02
4.5461,33.0,981.0,2.7099447513812156,33.93,-117.97,4.607046070460704,1.94
3.46,31.0,841.0,2.5484848484848484,33.93,-117.96,4.582554517133957,2.328
3.776,29.0,1275.0,2.5449101796407185,33.93,-117.96,4.4367816091954015,1.926
2.6641,31.0,1407.0,2.9558823529411766,33.94,-117.96,4.627413127413128,1.852
4.0833,33.0,1346.0,3.6775956284153004,33.93,-117.94,4.783783783783784,1.625
3.8194,34.0,698.0,2.3822525597269624,33.93,-117.94,4.623824451410658,1.86
2.7125,14.0,1037.0,4.25,33.93,-117.94,4.306034482758621,1.661
3.4702,25.0,2400.0,3.2,33.93,-117.95,4.300873907615481,1.619
2.6123,37.0,1904.0,3.022222222222222,33.93,-117.95,4.17936507936508,1.613
4.7446,15.0,839.0,2.151282051282051,33.93,-117.96,4.806682577565633,1.754
5.7796,32.0,1296.0,3.020979020979021,33.92,-117.97,6.582914572864321,2.413
4.1321,35.0,989.0,2.8176638176638176,33.93,-117.97,5.753048780487806,1.981
3.0,24.0,900.0,2.0642201834862384,33.92,-117.97,4.8485576923076925,2.514
3.2158,18.0,1654.0,1.8135964912280702,33.92,-117.96,3.645569620253165,2.15
3.6106,18.0,1590.0,2.472783825816485,33.92,-117.95,4.28030303030303,1.536
3.0588,28.0,1062.0,6.284023668639053,33.92,-117.94,3.5698324022346366,1.452
4.0,32.0,1201.0,3.9768211920529803,33.92,-117.95,5.323717948717949,1.782
4.3426,11.0,1594.0,2.2968299711815563,33.92,-117.95,4.429178470254957,1.413
4.6696,32.0,1038.0,4.675675675675675,33.92,-117.94,5.08695652173913,1.655
3.1378,13.0,2038.0,3.6457960644007157,33.92,-117.95,3.905405405405405,1.37
5.1084,25.0,1452.0,2.8982035928143715,33.94,-117.94,5.952380952380953,3.038
4.5096,30.0,845.0,2.73462783171521,33.94,-117.94,5.198697068403909,2.411
4.45,31.0,1135.0,2.6152073732718892,33.94,-117.95,5.190255220417634,2.679
2.2156,26.0,1236.0,2.376923076923077,33.94,-117.94,3.633333333333333,1.45
6.0516,30.0,1135.0,2.895408163265306,33.94,-117.93,6.958115183246073,2.45
4.225,28.0,1820.0,2.7701674277016743,33.94,-117.93,5.09596662030598,2.247
3.7933,25.0,1702.0,3.254302103250478,33.93,-117.93,4.552434456928839,1.844
5.583,27.0,2045.0,3.0798192771084336,33.94,-117.92,7.364516129032258,2.677
4.7813,30.0,1255.0,2.980997624703088,33.94,-117.92,6.3604060913705585,1.982
4.2443,34.0,1393.0,3.2170900692840645,33.92,-117.93,5.196796338672768,1.744
2.8,37.0,931.0,3.9786324786324787,33.93,-117.93,4.131868131868131,1.375
2.1944,33.0,1062.0,2.9831460674157304,33.93,-117.93,4.301587301587301,1.396
3.75,12.0,1532.0,1.7939110070257611,33.93,-117.92,4.960674157303371,1.663
6.2452,21.0,1207.0,3.4485714285714284,33.93,-117.91,7.101928374655647,2.917
6.3433,15.0,2314.0,2.940279542566709,33.94,-117.91,6.887173396674585,3.505
4.7216,20.0,1822.0,2.6992592592592595,33.94,-117.89,4.889051094890511,2.27
7.6486,17.0,2771.0,3.199769053117783,33.93,-117.88,7.084785133565621,3.067
3.3173,12.0,1897.0,1.7564814814814815,33.93,-117.9,3.6314021830394627,2.474
5.4617,17.0,1381.0,2.581308411214953,33.92,-117.89,5.29009009009009,1.903
5.9177,27.0,391.0,3.1031746031746033,33.92,-117.9,6.017241379310345,2.676
4.7222,21.0,398.0,5.685714285714286,33.92,-117.91,4.175824175824176,2.083
3.6106,27.0,1555.0,3.1864754098360657,33.91,-117.91,4.353293413173653,1.964
5.0096,34.0,894.0,3.01010101010101,33.91,-117.91,5.818481848184819,2.217
4.125,32.0,666.0,2.4130434782608696,33.91,-117.91,5.083056478405316,2.302
4.9766,24.0,1015.0,2.6363636363636362,33.91,-117.91,5.934036939313984,2.671
3.8333,34.0,1025.0,3.253968253968254,33.92,-117.89,4.721153846153847,1.704
3.7321,33.0,527.0,2.3215859030837005,33.91,-117.89,5.642857142857142,2.165
3.5403,36.0,687.0,3.1085972850678734,33.91,-117.9,5.35408560311284,1.954
3.4954,8.0,1281.0,2.725531914893617,33.92,-117.89,3.897058823529412,1.595
2.3935,14.0,609.0,1.8567073170731707,33.92,-117.89,4.1876675603217155,1.25
6.5284,16.0,652.0,2.8849557522123894,33.9,-117.89,6.601851851851852,2.887
7.898,23.0,693.0,3.0130434782608697,33.9,-117.89,6.783185840707965,2.582
4.9743,19.0,1002.0,2.4925373134328357,33.9,-117.9,5.2560386473429945,1.935
4.9524,26.0,1227.0,2.79498861047836,33.91,-117.9,6.060924369747899,2.266
4.3103,33.0,2049.0,2.4568345323741005,33.91,-117.9,5.2002487562189055,2.016
5.1952,19.0,1272.0,3.7744807121661723,33.92,-117.92,5.452500000000001,3.021
6.1825,33.0,1204.0,2.9223300970873787,33.91,-117.92,7.507853403141361,3.369
9.5561,27.0,891.0,2.819620253164557,33.91,-117.92,8.251612903225807,4.118
9.3125,27.0,383.0,2.8796992481203008,33.9,-117.91,7.271929824561404,2.935
5.4716,18.0,1116.0,2.6013986013986012,33.89,-117.92,5.944558521560575,4.0
6.3489,13.0,1010.0,3.2268370607028753,33.9,-117.92,5.66875,3.379
5.2017,24.0,676.0,2.4761904761904763,33.91,-117.93,5.717171717171718,3.646
6.9399,18.0,1430.0,2.517605633802817,33.9,-117.9,6.633680555555555,3.496
9.0055,28.0,947.0,2.6601123595505616,33.88,-117.9,7.791907514450867,3.754
13.1107,17.0,678.0,3.29126213592233,33.89,-117.89,8.703125,4.676
5.0258,12.0,622.0,1.9683544303797469,33.89,-117.92,4.730279898218829,1.618
6.0076,19.0,3853.0,2.9345011424219347,33.91,-117.97,6.142640364188163,2.695
7.2532,9.0,1070.0,3.651877133105802,33.9,-117.96,6.68661971830986,3.815
6.8429,15.0,1679.0,3.3714859437751006,33.9,-117.95,6.38204592901879,3.726
6.5635,10.0,1213.0,3.4956772334293946,33.9,-117.96,6.806179775280899,3.469
4.8264,6.0,506.0,1.8071428571428572,33.9,-117.98,4.429394812680115,1.468
6.2556,25.0,1588.0,3.407725321888412,33.88,-117.96,7.761388286334056,3.413
6.5764,17.0,755.0,2.97244094488189,33.89,-117.95,6.740890688259109,3.49
4.4375,24.0,625.0,2.717391304347826,33.89,-117.96,5.2857142857142865,3.341
5.6441,18.0,3946.0,2.7195037904893176,33.91,-117.94,5.786509495743287,3.13
9.9071,30.0,956.0,2.9968652037617556,33.9,-117.93,7.942598187311178,5.00001
6.7528,30.0,1076.0,2.877005347593583,33.89,-117.94,6.378712871287128,4.596
5.3738,35.0,833.0,2.4865671641791045,33.88,-117.94,6.294460641399417,3.651
9.7956,27.0,711.0,2.7992125984251968,33.9,-117.94,8.384297520661157,5.00001
3.3199,25.0,1435.0,2.8931451612903225,33.87,-117.98,3.9553398058252425,1.888
3.8068,29.0,937.0,3.187074829931973,33.87,-117.98,3.945783132530121,1.587
3.875,25.0,726.0,3.9672131147540983,33.86,-117.98,3.8533834586466167,1.375
4.1287,26.0,781.0,2.4793650793650794,33.86,-117.98,4.3508771929824555,2.058
3.7054,28.0,1255.0,2.8983833718244805,33.87,-117.97,4.054545454545454,1.692
3.6006,34.0,1682.0,3.632829373650108,33.86,-117.97,4.3632653061224485,1.617
3.5855,35.0,1265.0,3.3465608465608465,33.86,-117.97,4.607629427792916,1.743
3.6471,12.0,1022.0,3.4527027027027026,33.86,-117.97,3.732970027247956,1.417
3.7813,35.0,1230.0,2.867132867132867,33.86,-117.96,4.9906976744186045,1.849
4.2937,35.0,1249.0,3.488826815642458,33.86,-117.96,5.8787061994609155,1.832
3.7222,35.0,1152.0,3.235955056179775,33.87,-117.96,5.373297002724796,1.875
4.53,35.0,1343.0,3.167452830188679,33.86,-117.95,5.410022779043279,1.935
5.2099,35.0,1333.0,3.1217798594847777,33.86,-117.95,5.749419953596288,1.914
3.3516,32.0,1283.0,2.689727463312369,33.86,-117.96,4.685148514851485,1.9
5.4217,46.0,770.0,2.6013513513513513,33.88,-117.94,5.599358974358975,2.56
4.285,34.0,938.0,3.0553745928338762,33.87,-117.95,5.402027027027027,1.849
4.4784,35.0,1115.0,2.926509186351706,33.87,-117.95,4.840731070496084,1.852
2.0227,22.0,746.0,2.52027027027027,33.87,-117.95,4.2746268656716415,0.55
3.141,27.0,416.0,2.08,33.87,-117.96,3.0795847750865053,1.675
4.7984,37.0,1155.0,2.866004962779156,33.87,-117.96,4.958333333333334,1.758
3.6705,34.0,817.0,2.6019108280254777,33.88,-117.95,5.461971830985916,2.75
4.6477,36.0,1394.0,2.749506903353057,33.86,-117.94,5.728194726166329,1.947
2.1432,33.0,706.0,2.654135338345865,33.86,-117.94,3.246794871794872,1.975
5.197,36.0,1066.0,3.0809248554913293,33.86,-117.95,5.941690962099125,1.957
4.5774,36.0,1173.0,3.4807121661721068,33.86,-117.93,5.2578616352201255,1.821
4.0288,35.0,893.0,3.9166666666666665,33.86,-117.93,5.404444444444445,1.84
4.6964,35.0,875.0,3.977272727272727,33.86,-117.94,5.440528634361233,1.831
4.75,35.0,1247.0,3.298941798941799,33.86,-117.94,5.100719424460432,1.856
5.1237,52.0,1001.0,2.683646112600536,33.88,-117.93,5.958563535911602,2.4
1.4803,10.0,730.0,1.750599520383693,33.87,-117.93,2.6168032786885247,1.375
3.9375,46.0,1275.0,2.845982142857143,33.87,-117.94,4.591111111111111,1.87
4.3333,35.0,679.0,2.4078014184397163,33.88,-117.94,5.722972972972973,2.393
2.1991,44.0,301.0,3.01,33.87,-117.92,3.5402298850574714,1.911
2.8438,36.0,966.0,3.7587548638132295,33.87,-117.92,3.947368421052632,1.625
2.315,52.0,429.0,2.3189189189189188,33.87,-117.93,4.148471615720524,1.821
4.0812,45.0,585.0,2.25,33.88,-117.93,4.4573378839590445,2.417
7.2893,32.0,967.0,2.3643031784841075,33.88,-117.93,6.846796657381616,2.935
3.75,52.0,609.0,2.8862559241706163,33.88,-117.92,4.601449275362318,2.325
5.2336,34.0,784.0,2.703448275862069,33.88,-117.91,6.360824742268042,2.356
5.3649,32.0,719.0,2.7338403041825097,33.88,-117.92,6.164835164835164,2.436
5.3986,32.0,575.0,2.4468085106382977,33.88,-117.92,6.688524590163935,3.187
7.875,30.0,523.0,2.4212962962962963,33.89,-117.91,7.693396226415094,3.519
5.2897,35.0,991.0,2.775910364145658,33.88,-117.9,5.841359773371105,2.304
4.675,34.0,661.0,2.532567049808429,33.88,-117.9,5.697959183673469,2.154
2.9861,28.0,1360.0,2.6984126984126986,33.87,-117.9,4.302973977695167,2.186
3.4338,34.0,1040.0,3.4782608695652173,33.87,-117.9,4.832191780821918,1.952
2.5,29.0,762.0,2.760869565217391,33.87,-117.91,3.852233676975945,1.438
2.9076,52.0,1191.0,2.572354211663067,33.87,-117.91,4.013833992094862,1.773
3.6435,18.0,866.0,1.7459677419354838,33.89,-117.88,3.0375939849624065,1.191
4.5,16.0,353.0,1.9081081081081082,33.89,-117.88,5.448863636363636,1.733
3.0263,15.0,615.0,1.662162162162162,33.88,-117.88,2.658333333333333,1.625
1.9127,15.0,1549.0,2.661512027491409,33.88,-117.89,2.6437699680511186,1.75
5.3836,33.0,771.0,3.2125,33.88,-117.89,6.1796875,2.296
5.7519,27.0,1037.0,3.1234939759036147,33.88,-117.89,6.223214285714286,2.434
3.0893,25.0,755.0,1.9408740359897172,33.87,-117.89,3.3986332574031892,1.882
3.3594,32.0,693.0,3.039473684210526,33.87,-117.89,5.24537037037037,2.021
5.6409,35.0,1302.0,3.773913043478261,33.87,-117.88,5.498567335243553,1.909
3.0465,32.0,835.0,2.1632124352331608,33.87,-117.89,3.7180094786729856,1.489
3.3472,45.0,1237.0,5.219409282700422,33.87,-117.93,4.373913043478261,1.68
2.6563,36.0,778.0,2.567656765676568,33.86,-117.93,3.3369175627240146,1.55
3.3438,17.0,1216.0,3.2953929539295395,33.86,-117.93,4.087939698492462,1.866
5.5867,35.0,516.0,2.9655172413793105,33.86,-117.93,5.143646408839779,1.825
1.7935,29.0,1822.0,5.588957055214724,33.87,-117.93,3.2911051212938003,1.625
3.3008,28.0,1220.0,3.3701657458563536,33.86,-117.89,3.5050251256281406,1.938
2.4732,26.0,1415.0,2.685009487666034,33.86,-117.91,4.028070175438597,1.658
3.6375,26.0,247.0,1.6357615894039734,33.86,-117.92,4.6273291925465845,1.339
3.055,33.0,1888.0,4.463356973995272,33.87,-117.92,3.9334975369458123,1.578
4.2188,16.0,1017.0,2.1365546218487395,33.91,-117.87,5.349450549450549,1.763
6.5945,21.0,1413.0,3.6138107416879794,33.9,-117.88,7.327188940092166,2.773
3.5333,15.0,759.0,1.5845511482254697,33.9,-117.88,3.5669456066945604,1.144
3.0214,19.0,2300.0,2.640642939150402,33.89,-117.88,3.933040614709111,2.184
3.6946,17.0,1701.0,2.0643203883495147,33.89,-117.88,3.486457204767064,2.655
7.1472,25.0,486.0,3.24,33.89,-117.87,7.049382716049382,2.701
6.4514,16.0,1227.0,3.0598503740648377,33.91,-117.86,6.829787234042554,2.708
6.9113,17.0,630.0,3.247422680412371,33.9,-117.86,7.723404255319149,2.852
7.2478,25.0,1291.0,3.1642156862745097,33.9,-117.86,7.836185819070905,2.992
6.8268,21.0,1416.0,3.0191897654584223,33.9,-117.87,7.116331096196868,2.803
6.6897,22.0,1915.0,3.2347972972972974,33.89,-117.86,7.39629005059022,2.898
6.9612,24.0,820.0,3.4024896265560165,33.89,-117.86,7.91304347826087,2.745
6.4218,19.0,786.0,3.358974358974359,33.89,-117.87,6.888888888888888,2.75
3.7361,19.0,871.0,2.7049689440993787,33.88,-117.86,4.942073170731708,2.014
2.425,17.0,769.0,1.6864035087719298,33.89,-117.87,2.7188679245283023,1.717
3.343,22.0,1382.0,2.531135531135531,33.89,-117.87,3.524096385542169,1.846
3.025,25.0,1342.0,2.9559471365638768,33.88,-117.87,4.109090909090909,1.569
3.3036,24.0,1519.0,2.1454802259887007,33.88,-117.87,3.782051282051282,1.839
3.5667,28.0,2026.0,2.806094182825485,33.88,-117.87,4.43218085106383,1.907
3.6417,28.0,1682.0,2.9875666074600353,33.88,-117.87,4.338870431893688,2.043
5.1784,12.0,685.0,2.67578125,33.87,-117.86,6.374501992031872,2.54
5.2949,33.0,34.0,3.4,33.85,-117.87,4.090909090909091,3.5
4.6806,18.0,209.0,2.943661971830986,33.86,-117.85,4.569444444444444,1.875
5.9639,22.0,1486.0,2.3401574803149607,33.89,-117.85,6.137404580152673,2.623
7.3658,14.0,2138.0,3.1533923303834808,33.88,-117.85,6.979441997063143,2.885
6.5843,20.0,1886.0,3.4861367837338264,33.88,-117.86,7.364814814814815,2.722
5.6549,15.0,2569.0,3.3847167325428194,33.87,-117.85,6.300248138957817,3.019
5.5918,20.0,1997.0,3.0723076923076924,33.9,-117.85,6.212962962962964,2.605
5.2037,25.0,811.0,3.0836501901140685,33.9,-117.85,6.046875,2.422
5.7951,24.0,1912.0,3.224283305227656,33.89,-117.84,6.296,2.269
5.7457,24.0,1616.0,3.2712550607287447,33.89,-117.85,6.612326043737575,2.406
3.2083,21.0,1203.0,3.2868852459016393,33.87,-117.88,3.914948453608247,1.453
3.1534,19.0,1149.0,2.7553956834532376,33.86,-117.87,4.982142857142857,3.244
4.6563,7.0,1367.0,2.019202363367799,33.87,-117.87,4.14797507788162,1.624
2.4929,15.0,1766.0,3.8813186813186813,33.87,-117.87,3.9873949579831933,1.585
3.0227,16.0,1534.0,5.2,33.87,-117.87,3.6195652173913038,2.971
5.6573,19.0,891.0,3.759493670886076,33.87,-117.86,5.702508960573477,2.16
2.7759,18.0,2726.0,4.044510385756676,33.85,-117.88,3.79382889200561,2.0
3.4856,28.0,2197.0,4.31630648330059,33.86,-117.87,4.316384180790961,1.428
3.1667,22.0,971.0,3.8995983935742973,33.85,-117.88,4.5850622406639,1.139
5.8243,13.0,1546.0,2.7755834829443446,33.89,-117.81,5.578044596912521,2.979
7.0526,18.0,1027.0,3.169753086419753,33.88,-117.82,6.6066666666666665,3.275
4.6172,24.0,1050.0,2.6448362720403025,33.89,-117.82,5.149643705463184,2.383
5.3339,19.0,1430.0,3.1154684095860565,33.88,-117.81,5.900596421471173,3.717
4.0714,21.0,1431.0,2.98125,33.89,-117.82,6.049115913555993,2.789
4.1064,16.0,1769.0,2.5600578871201156,33.86,-117.78,4.9025423728813555,2.461
6.4265,16.0,1971.0,3.4278260869565216,33.87,-117.76,6.677310924369748,2.637
6.5755,23.0,1196.0,3.331476323119777,33.9,-117.83,6.794444444444445,2.728
7.0352,24.0,707.0,3.228310502283105,33.9,-117.84,7.726457399103139,2.996
4.625,25.0,840.0,3.169811320754717,33.89,-117.83,6.433333333333333,2.457
6.0132,23.0,1209.0,3.484149855907781,33.88,-117.83,6.661971830985916,2.594
6.7837,19.0,1787.0,3.1910714285714286,33.89,-117.84,6.538745387453874,2.643
6.9308,18.0,1048.0,3.326984126984127,33.88,-117.83,6.211764705882353,2.317
6.2185,15.0,2531.0,3.060459492140266,33.88,-117.82,6.024581005586592,2.803
5.2131,5.0,3521.0,2.4743499648629657,33.87,-117.83,4.810904071773636,2.439
9.2327,19.0,904.0,3.240143369175627,33.88,-117.81,8.003533568904595,4.613
6.0591,19.0,2457.0,3.5,33.87,-117.81,6.604411764705883,2.335
4.2566,16.0,3107.0,2.5698924731182795,33.87,-117.8,4.647931303669009,2.061
3.5625,18.0,95.0,4.130434782608695,33.86,-117.81,4.586206896551724,2.35
6.3303,14.0,1905.0,2.843283582089552,33.92,-117.87,6.0373692077727945,3.03
5.457,13.0,1565.0,2.2421203438395416,33.92,-117.88,4.528198074277854,3.088
8.0287,11.0,1460.0,3.5096153846153846,33.92,-117.85,8.124390243902438,3.718
6.0571,17.0,2054.0,2.7869742198100407,33.92,-117.87,5.988219895287958,2.724
